Finnkode,Specifications
340633814,"{""Modell\u00e5r"": ""1977"", ""Kilometer"": ""10 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Antall seter"": ""4"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""Jc48152""}"
340616108,"{""Modell\u00e5r"": ""2001"", ""Kilometer"": ""189 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.09.2005"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 132 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ48832"", ""Chassis nr. (VIN)"": ""WVWZZZ1JZ1P136824"", ""Neste frist for EU-kontroll"": ""12.02.2024""}"
340589571,"{""Modell\u00e5r"": ""1994"", ""Kilometer"": ""350 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""3 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""14.10.1997"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""99 Hk"", ""Sylindervolum"": ""2,5 l"", ""Vekt"": ""1 930 kg"", ""Antall seter"": ""7"", ""Karosseri"": ""SUV/Offroad"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DH36050"", ""Chassis nr. (VIN)"": ""JMB0NV440RJ001356"", ""Maksimal tilhengervekt"": ""3 300 kg""}"
340564965,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""220 329 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.03.2006"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 313 kg"", ""CO2-utslipp"": ""129 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ55113"", ""Chassis nr. (VIN)"": ""YV1MS763262185052"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
340518035,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""380 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""4 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.01.2008"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 560 kg"", ""CO2-utslipp"": ""178 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""JD48685"", ""Chassis nr. (VIN)"": ""WAUZZZ8E08A119199"", ""Maksimal tilhengervekt"": ""1 600 kg""}"
340483491,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""188 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""12.04.2007"", ""Farge"": ""Beige"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 255 kg"", ""CO2-utslipp"": ""130 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ZH21230"", ""Chassis nr. (VIN)"": ""W0L0AHL4872084495"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""19.07.2023"", ""Neste frist for EU-kontroll"": ""16.07.2025""}"
340380463,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""204 529 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""5 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.07.2004"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""98 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 220 kg"", ""CO2-utslipp"": ""192 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DK83365"", ""Chassis nr. (VIN)"": ""XMCLRDG3A4F029628"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Sist EU-godkjent"": ""23.12.2023""}"
340342876,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""241 912 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""6 915 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.04.2006"", ""Farge"": ""Gull"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""88 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 092 kg"", ""CO2-utslipp"": ""150 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VF76774"", ""Chassis nr. (VIN)"": ""SJNFAAE11U1004750"", ""Maksimal tilhengervekt"": ""945 kg"", ""Neste frist for EU-kontroll"": ""17.03.2024""}"
340357009,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""122 128 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""5 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""16.05.2006"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 354 kg"", ""CO2-utslipp"": ""174 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR31243"", ""Chassis nr. (VIN)"": ""VF33CNFUL84654834"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""31.03.2024""}"
340180113,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""332 835 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.11.2004"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Lyst"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""2,4 l"", ""Vekt"": ""1 632 kg"", ""CO2-utslipp"": ""204 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KT67835"", ""Chassis nr. (VIN)"": ""YV1TS796951399510"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Sist EU-godkjent"": ""22.03.2022"", ""Neste frist for EU-kontroll"": ""18.03.2024""}"
340253341,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""220 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.02.2004"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""170 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 560 kg"", ""CO2-utslipp"": ""219 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BP88454"", ""Chassis nr. (VIN)"": ""WBANA31000B007423"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""30.06.2020""}"
340231212,"{""Modell\u00e5r"": ""2003"", ""Kilometer"": ""295 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""6 575 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""20.09.2023"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""143 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 505 kg"", ""CO2-utslipp"": ""195 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RL65345"", ""Chassis nr. (VIN)"": ""WDB2030461F453549"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""31.05.2025""}"
340028825,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""171 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.04.2002"", ""Farge"": ""Gr\u00f8nn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""68 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""865 kg"", ""CO2-utslipp"": ""137 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AX80441"", ""Chassis nr. (VIN)"": ""JTDKV123903310217"", ""Maksimal tilhengervekt"": ""650 kg"", ""Neste frist for EU-kontroll"": ""15.11.2023""}"
339929188,"{""Modell\u00e5r"": ""1995"", ""Kilometer"": ""144 841 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.05.2021"", ""Farge"": ""Gr\u00f8nn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""855 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PR61822"", ""Chassis nr. (VIN)"": ""SJNEBAK11U0338219"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""15.08.2023""}"
339506834,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""128 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.06.2007"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""88 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 149 kg"", ""CO2-utslipp"": ""152 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""UF34037"", ""Maksimal tilhengervekt"": ""1 150 kg"", ""Sist EU-godkjent"": ""30.11.2023"", ""Neste frist for EU-kontroll"": ""30.11.2025""}"
339867607,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""227 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.03.2007"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 477 kg"", ""CO2-utslipp"": ""153 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL59475"", ""Chassis nr. (VIN)"": ""WVWZZZ3CZ7E173742"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Sist EU-godkjent"": ""14.03.2023"", ""Neste frist for EU-kontroll"": ""09.01.2025""}"
339827661,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""165 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""6 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.03.2006"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 470 kg"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""NF19977"", ""Chassis nr. (VIN)"": ""WF0TXXTTPT5D50889"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""03.03.2025""}"
339800964,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""199 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""7 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.09.2004"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 579 kg"", ""CO2-utslipp"": ""165 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DK89159"", ""Chassis nr. (VIN)"": ""WVGZZZ1TZ5W051030"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Sist EU-godkjent"": ""26.09.2023"", ""Neste frist for EU-kontroll"": ""30.09.2024""}"
339789886,"{""Modell\u00e5r"": ""1993"", ""Kilometer"": ""167 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.08.2010"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Bl\u00e5"", ""Interi\u00f8rfarge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 105 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SR50689"", ""Chassis nr. (VIN)"": ""JT153ATK000069710"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
339472197,"{""Modell\u00e5r"": ""2001"", ""Kilometer"": ""315 432 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Ikke oppgitt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.09.2001"", ""Farge"": ""S\u00f8lv"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 495 kg"", ""CO2-utslipp"": ""235 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RH85113"", ""Chassis nr. (VIN)"": ""WDB2032451F180048"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
339358193,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""215 888 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""7 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.07.2008"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sorte seter"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 426 kg"", ""CO2-utslipp"": ""140 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP78494"", ""Chassis nr. (VIN)"": ""VF36E9HZC21700477"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""24.02.2022"", ""Neste frist for EU-kontroll"": ""24.02.2024""}"
338959118,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""354 556 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.08.2004"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""184 Hk"", ""Sylindervolum"": ""2,7 l"", ""Vekt"": ""1 645 kg"", ""CO2-utslipp"": ""282 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VF62753"", ""Chassis nr. (VIN)"": ""JSAHTX92V00203770"", ""Maksimal tilhengervekt"": ""1 850 kg"", ""Neste frist for EU-kontroll"": ""31.03.2024""}"
338637053,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""187 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Ikke oppgitt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""14.04.2008"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 576 kg"", ""CO2-utslipp"": ""156 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU60831"", ""Chassis nr. (VIN)"": ""WF0GXXGBBG8R36033""}"
338628534,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""295 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.01.2002"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,7 l"", ""Vekt"": ""1 290 kg"", ""CO2-utslipp"": ""182 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ10971"", ""Chassis nr. (VIN)"": ""VF7DC6FZB76122944"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
338516257,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""261 938 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.10.2002"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Gr\u00e5tt Stoff Sportsseter."", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 680 kg"", ""CO2-utslipp"": ""167 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""TV67953"", ""Chassis nr. (VIN)"": ""WAUZZZ8E73A184706"", ""Maksimal tilhengervekt"": ""1 800 kg""}"
338402367,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""280 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""6 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.07.2002"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 235 kg"", ""CO2-utslipp"": ""176 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ST67263"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""16.03.2024""}"
338374572,"{""Modell\u00e5r"": ""1989"", ""Kilometer"": ""157 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""31.05.1989"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""Gr\u00e5 og rustbrun"", ""Interi\u00f8rfarge"": ""Bl\u00e5/gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""79 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""820 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LJ50000"", ""Chassis nr. (VIN)"": ""VF320AKD201842342"", ""Maksimal tilhengervekt"": ""700 kg"", ""Sist EU-godkjent"": ""26.11.2021"", ""Neste frist for EU-kontroll"": ""31.10.2023""}"
